win-2026-01-17T10:00Z,R2,0.25,0.04558726029536886,0.6993581599030917,4,4,1,0.0975609756097561,3,0.00048828125,0.3125732421875
win-2026-01-17T10:00Z,R3,1.0,0.5101091596030786,0.9999999999999999,4,4,4,0.024390243902439025,3,0.00048828125,0.8000732421875001
win-2026-01-17T10:00Z,R4,0.0,0.0,0.6576197760453506,2,2,0,0.04878048780487805,3,0.00048828125,0.2000732421875
